origin_date,scenario_id,location,horizon,target,type,type_id,value
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.45,4724997.778
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.5,4725000
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.55,7323750
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.6,7560000
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.65,7796250
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.7,8032500
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.75,8268750
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.8,8505000
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.85,8741250
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.9,8977500
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.95,9213750
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.975,9331875
2022-03-07,B-2022-03-05,US,9,inc case,quantile,0.99,9402750
2022-03-07,B-2022-03-05,US,9,inc case,median,NA,4725000
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.01,4949900
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.025,4949960
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.05,4949980
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.1,4949990
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.15,4949993.333
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.2,4949995
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.25,4949996
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.3,4949996.667
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.35,4949997.143
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.4,4949997.5
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.45,4949997.778
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.5,4950000
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.55,7672500
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.6,7920000
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.65,8167500
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.7,8415000
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.75,8662500
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.8,8910000
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.85,9157500
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.9,9405000
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.95,9652500
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.975,9776250
2022-03-07,C-2022-03-05,US,9,inc case,quantile,0.99,9850500
2022-03-07,C-2022-03-05,US,9,inc case,median,NA,4950000
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.01,5174900
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.025,5174960
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.05,5174980
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.1,5174990
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.15,5174993.333
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.2,5174995
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.25,5174996
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.3,5174996.667
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.35,5174997.143
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.4,5174997.5
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.45,5174997.778
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.5,5175000
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.55,8021250
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.6,8280000
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.65,8538750
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.7,8797500
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.75,9056250
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.8,9315000
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.85,9573750
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.9,9832500
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.95,10091250
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.975,10220625
2022-03-07,D-2022-03-05,US,9,inc case,quantile,0.99,10298250
2022-03-07,D-2022-03-05,US,9,inc case,median,NA,5175000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.01,4999900
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.025,4999960
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.05,4999980
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.1,4999990
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.15,4999993.333
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.2,4999995
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.25,4999996
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.3,4999996.667
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.35,4999997.143
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.4,4999997.5
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.45,4999997.778
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.5,5.00E+06
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.55,7750000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.6,8.00E+06
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.65,8250000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.7,8500000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.75,8750000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.8,9.00E+06
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.85,9250000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.9,9500000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.95,9750000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.975,9875000
2022-03-07,A-2022-03-05,US,10,inc case,quantile,0.99,9950000
2022-03-07,A-2022-03-05,US,10,inc case,median,NA,5.00E+06
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.01,5249900
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.025,5249960
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.05,5249980
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.1,5249990
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.15,5249993.333
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.2,5249995
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.25,5249996
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.3,5249996.667
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.35,5249997.143
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.4,5249997.5
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.45,5249997.778
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.5,5250000
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.55,8137500
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.6,8400000
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.65,8662500
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.7,8925000
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.75,9187500
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.8,9450000
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.85,9712500
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.9,9975000
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.95,10237500
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.975,10368750
2022-03-07,B-2022-03-05,US,10,inc case,quantile,0.99,10447500
2022-03-07,B-2022-03-05,US,10,inc case,median,NA,5250000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.01,5499900
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.025,5499960
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.05,5499980
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.1,5499990
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.15,5499993.333
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.2,5499995
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.25,5499996
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.3,5499996.667
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.35,5499997.143
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.4,5499997.5
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.45,5499997.778
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.5,5500000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.55,8525000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.6,8800000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.65,9075000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.7,9350000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.75,9625000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.8,9900000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.85,10175000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.9,10450000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.95,10725000
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.975,10862500
2022-03-07,C-2022-03-05,US,10,inc case,quantile,0.99,10945000
2022-03-07,C-2022-03-05,US,10,inc case,median,NA,5500000
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.01,5749900
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.025,5749960
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.05,5749980
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.1,5749990
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.15,5749993.333
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.2,5749995
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.25,5749996
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.3,5749996.667
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.35,5749997.143
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.4,5749997.5
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.45,5749997.778
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.5,5750000
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.55,8912500
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.6,9200000
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.65,9487500
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.7,9775000
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.75,10062500
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.8,10350000
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.85,10637500
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.9,10925000
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.95,11212500
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.975,11356250
2022-03-07,D-2022-03-05,US,10,inc case,quantile,0.99,11442500
2022-03-07,D-2022-03-05,US,10,inc case,median,NA,5750000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.01,5499900
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.025,5499960
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.05,5499980
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.1,5499990
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.15,5499993.333
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.2,5499995
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.25,5499996
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.3,5499996.667
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.35,5499997.143
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.4,5499997.5
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.45,5499997.778
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.5,5500000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.55,8525000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.6,8800000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.65,9075000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.7,9350000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.75,9625000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.8,9900000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.85,10175000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.9,10450000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.95,10725000
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.975,10862500
2022-03-07,A-2022-03-05,US,11,inc case,quantile,0.99,10945000
2022-03-07,A-2022-03-05,US,11,inc case,median,NA,5500000
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.01,5774900
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.025,5774960
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.05,5774980
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.1,5774990
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.15,5774993.333
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.2,5774995
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.25,5774996
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.3,5774996.667
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.35,5774997.143
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.4,5774997.5
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.45,5774997.778
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.5,5775000
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.55,8951250
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.6,9240000
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.65,9528750
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.7,9817500
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.75,10106250
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.8,10395000
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.85,10683750
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.9,10972500
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.95,11261250
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.975,11405625
2022-03-07,B-2022-03-05,US,11,inc case,quantile,0.99,11492250
2022-03-07,B-2022-03-05,US,11,inc case,median,NA,5775000
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.01,6049900
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.025,6049960
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.05,6049980
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.1,6049990
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.15,6049993.333
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.2,6049995
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.25,6049996
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.3,6049996.667
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.35,6049997.143
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.4,6049997.5
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.45,6049997.778
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.5,6050000
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.55,9377500
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.6,9680000
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.65,9982500
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.7,10285000
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.75,10587500
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.8,10890000
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.85,11192500
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.9,11495000
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.95,11797500
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.975,11948750
2022-03-07,C-2022-03-05,US,11,inc case,quantile,0.99,12039500
2022-03-07,C-2022-03-05,US,11,inc case,median,NA,6050000
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.01,6324900
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.025,6324960
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.05,6324980
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.1,6324990
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.15,6324993.333
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.2,6324995
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.25,6324996
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.3,6324996.667
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.35,6324997.143
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.4,6324997.5
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.45,6324997.778
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.5,6325000
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.55,9803750
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.6,10120000
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.65,10436250
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.7,10752500
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.75,11068750
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.8,11385000
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.85,11701250
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.9,12017500
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.95,12333750
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.975,12491875
2022-03-07,D-2022-03-05,US,11,inc case,quantile,0.99,12586750
2022-03-07,D-2022-03-05,US,11,inc case,median,NA,6325000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.01,5999900
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.025,5999960
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.05,5999980
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.1,5999990
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.15,5999993.333
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.2,5999995
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.25,5999996
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.3,5999996.667
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.35,5999997.143
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.4,5999997.5
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.45,5999997.778
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.5,6.00E+06
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.55,9300000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.6,9600000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.65,9900000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.7,10200000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.75,10500000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.8,10800000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.85,11100000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.9,11400000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.95,11700000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.975,11850000
2022-03-07,A-2022-03-05,US,12,inc case,quantile,0.99,11940000
2022-03-07,A-2022-03-05,US,12,inc case,median,NA,6.00E+06
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.01,6299900
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.025,6299960
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.05,6299980
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.1,6299990
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.15,6299993.333
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.2,6299995
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.25,6299996
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.3,6299996.667
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.35,6299997.143
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.4,6299997.5
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.45,6299997.778
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.5,6300000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.55,9765000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.6,10080000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.65,10395000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.7,10710000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.75,11025000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.8,11340000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.85,11655000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.9,11970000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.95,12285000
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.975,12442500
2022-03-07,B-2022-03-05,US,12,inc case,quantile,0.99,12537000
2022-03-07,B-2022-03-05,US,12,inc case,median,NA,6300000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.01,6599900
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.025,6599960
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.05,6599980
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.1,6599990
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.15,6599993.333
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.2,6599995
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.25,6599996
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.3,6599996.667
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.35,6599997.143
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.4,6599997.5
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.45,6599997.778
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.5,6600000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.55,10230000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.6,10560000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.65,10890000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.7,11220000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.75,11550000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.8,11880000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.85,12210000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.9,12540000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.95,12870000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.975,13035000
2022-03-07,C-2022-03-05,US,12,inc case,quantile,0.99,13134000
2022-03-07,C-2022-03-05,US,12,inc case,median,NA,6600000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.01,6899900
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.025,6899960
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.05,6899980
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.1,6899990
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.15,6899993.333
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.2,6899995
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.25,6899996
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.3,6899996.667
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.35,6899997.143
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.4,6899997.5
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.45,6899997.778
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.5,6900000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.55,10695000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.6,11040000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.65,11385000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.7,11730000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.75,12075000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.8,12420000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.85,12765000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.9,13110000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.95,13455000
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.975,13627500
2022-03-07,D-2022-03-05,US,12,inc case,quantile,0.99,13731000
2022-03-07,D-2022-03-05,US,12,inc case,median,NA,6900000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.01,64999900
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.025,64999960
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.05,64999980
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.1,64999990
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.15,64999993.33
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.2,64999995
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.25,64999996
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.3,64999996.67
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.35,64999997.14
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.4,64999997.5
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.45,64999997.78
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.5,6.50E+07
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.55,100750000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.6,1.04E+08
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.65,107250000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.7,110500000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.75,113750000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.8,1.17E+08
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.85,120250000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.9,123500000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.95,126750000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.975,128375000
2022-03-07,A-2022-03-05,US,1,cum case,quantile,0.99,129350000
2022-03-07,A-2022-03-05,US,1,cum case,median,NA,6.50E+07
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.01,68249900
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.025,68249960
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.05,68249980
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.1,68249990
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.15,68249993.33
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.2,68249995
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.25,68249996
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.3,68249996.67
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.35,68249997.14
2022-03-07,B-2022-03-05,US,1,cum case,quantile,0.4,68249997.5
